,username,tweet,retweet,favorites
6720,Izinkanakubertanya,"b'@BinsarRitonga4 @prima_or_id Bukan maksud saya mengecilkan atau tdk menghargai apa yg sudah om kerjakan saat ini, karena permasalahannya ada di orang2 yg mewakili rakyat, baik yg dilegeslatif dan eksekutif, dan mereka harus berada dalam parpol, jadi secara logika parpollah yg harus pertama berbenah diri'",0,0
6721,Penjaga NKRI dan Kebhinekaan #BravoTNI-POLRI,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6722,Ngaciro mole,"b'RT @ZAEffendy: Ummat muslim kumpulkan donasi capai Rp30 Milyar dalam seminggu, kalian ribut serentak &amp; fitnah keji Ulama kami?\n#Nalar ...!!\xe2\x80\xa6'",166,0
6723,Yusuf Nusantara,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6724,Diar Iriady,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6725,August,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6726,Prince_B713,b'W penasaran ama.keputusan rakyat yang komentar cuitan di bawahini\n\nApa bisa memprediksi kaya cuitan gw..kalo pepres ini bisa bertahan 30 tahun ...semua tergntung dari parpol dalam legislatif kalo mau di hilangkan\n\nKalo prediksi gw yahh 10 sampe 30 tahun gagal tidak nya haji per 1 https://t.co/TYSBhs4pVa',0,0
6727,Izinkanakubertanya,"b'@BinsarRitonga4 Yup..ini adalah PR besar\nApa yg harus dibenahi terlebih dahulu, apa yg menjadi pangkal permasalahan dan memjadi sumber permasalahan dari semua kekacauan ini, cukong sudah masuk dan menjadi pendana mesin politik\nMungkin kita sudah harus mendaur ulang sistem pemilu beserta parpol'",0,1
6728,Edu,"b'@MoelyonovDjalil @habibthink @moekartho Sudah diduga akan rangkul loyalis orba.\nCukup byk lho, lihat berkarya dpt suara cukup lumayan 2,4%.\nJK udah beri wejangan dr pengalaman dulu, 2004.\n\nParpol apa yg usung AB ntnya.\nNasdem pernah mendekat, PKS punya ikatan pilgub jkt.\nButuh 1 lg utk tambah suara, PD PAN atau ...'",0,0
6729,Kertas_putih,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6730,HaHaHan,b'RT @Raamell3: @miawoongi @vtrii08 @bluetaerfly Ini collab nya sama boygrup world star woy bukan sama parpol\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
6731,liza ariani,b'RT @Aalembur: Seharus nya..para pemuka agama..Ustadz/ulama .MUI.atau parpol yang berbasis agama...ksh pemahaman dan tenang kan  jamaah  yg\xe2\x80\xa6',3,0
6732,kripikripik,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6733,Yayasan T U B,b'Sebenarnya ribut2 soal cawapres dari parpol sana sini itu...\n\nIbarat kata sistem kerja multi melevel marketing..\n\nYang dimana paling di untungkan urutan paling atas..kita yg di bawah suruh kerja jual idialis partai dan hanya di kasih sedikit sekali buat ngopi..itupun kalau ada',0,0
6734,Anak kutai,"b'RT @hansssolo: Ada orang parpol yang minta audit dana haji...\n.\nSama, saya juga minta audit keuangan parpol...\n.\nSama"" harus transparan dan\xe2\x80\xa6'",168,0
6735,Samuel Abraham,"b'RT @negativisme: jir nemu ginian, jadi pengen cc-in ke @korantempo  yang keknya sensi banget ya ma Airlangga? \xf0\x9f\x98\x81\nkalo dari posisi dia yg ket\xe2\x80\xa6'",10,0
6736,Matador,b'@CNNIndonesia Semuanya dari  parpol itu otak serangan ke KPK nya.',0,0
6737,Evandala20,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6738,Madamdrakula,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6739,Ragan Evandaru.,b'@JUNHGWOOYOUNG Pasti mau promosi parpol ya lu?',0,0
6740,Widi Pamungkas,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6741,Irwan S. Tanjung,"b'@geloraco Dari awal aku sdh menduga.\n\nJika di scroll cuitanku, pernah aku berbantahan dg si oknum BPK ini pd  2020 dlm menafsirkan Perppu No.1/ 2020 ttg Kebijakan Keuangan Negara &amp; Stabilitas Sistem Keuangan utk Penanganan covid-19. \n\nYahhh konsekwensi org Parpol diberikan jabatan auditor.'",0,1
6742,Su rahman,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6743,Adiyate,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6744,Alex ryd🏴,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6745,Priyo,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6746,Hendra Putra  Siagia,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6747,namikaze,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6748,ALUF #TEMANGANJAR #BuzzerNKRI🇮🇩,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6749,Hans Kelsen,b'Magang di fraksi parpol asik kali ye',0,1
6750,🅚🅐🅝🅚🅜🅐🅩,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6751,logawa Parta Sudira,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6752,🏴 TUAN MUDA 🏴,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6753,Pengensadar 👁🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6754,Nath,"b'@nuwte11a Yang item ya, jadinya banteng parpol \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0,0
6755,ical,"b'RT @ZAEffendy: Ummat muslim kumpulkan donasi capai Rp30 Milyar dalam seminggu, kalian ribut serentak &amp; fitnah keji Ulama kami?\n#Nalar ...!!\xe2\x80\xa6'",166,0
6756,AZ- Zahra ,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6757,windueight,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6758,RiniSsanti27,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6759,Jfredd,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6760,ראשיד | Rasyid,"b'RT @negativisme: jir nemu ginian, jadi pengen cc-in ke @korantempo  yang keknya sensi banget ya ma Airlangga? \xf0\x9f\x98\x81\nkalo dari posisi dia yg ket\xe2\x80\xa6'",10,0
6761,Sugih Susilawan Putra,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6762,BOGOR-KITA.com,"b'Diskusi dengan Partai Gelora dan Ummat, David Rizar Nugroho Sebut Tiga Syarat jadi Parpol Besar - https://t.co/X8C1EoaBGE'",0,0
6763,Mujiman Siswo Hartono,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6764,Gie Wahyudi,"b'RT @negativisme: jir nemu ginian, jadi pengen cc-in ke @korantempo  yang keknya sensi banget ya ma Airlangga? \xf0\x9f\x98\x81\nkalo dari posisi dia yg ket\xe2\x80\xa6'",10,0
6765,Ide2nesia,"b'@bangZhack86 @Dpram_Back Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5ugCwu\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/kSoDnlV5IC'",0,1
6766,taeil's buzzer ☆彡,b'@ilgonaddict HEH SANAA BELAJAR MTK!! WKWKWK aku mau ke parpol kalo ketua nya taeil',0,0
6767,donny IRAWAN,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6768,Fadlun Rahmandika,b'RT @maspiyuaja: Koalisi 8 parpol ini menguasai 61 kursi dari total 120 kursi knesset (parlemen israel). Jlh kursi yg sangat tipis 50%+1 sbg\xe2\x80\xa6',11,0
6769,Fadlun Rahmandika,b'RT @maspiyuaja: 8 parpol koalisi oposisi yg lengserkan Netanyahu...dan ceruk ideologinya. Utk pertama kalinya partai perwakilan etnis arab\xe2\x80\xa6',39,0
6770,NEG,"b'jir nemu ginian, jadi pengen cc-in ke @korantempo  yang keknya sensi banget ya ma Airlangga? \xf0\x9f\x98\x81\nkalo dari posisi dia yg ketum parpol, jelas sangat berpeluang untuk maju bahkan bisa jadi kuda hitam. https://t.co/WXaWGBam8m'",10,43
6771,Raffie Akmal😎,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6772,Koentjoro TN,b'@alextham878 Komnas HAM rasa parpol',0,0
6773,Revolusi Nusantara,"b'RT @ZAEffendy: Ummat muslim kumpulkan donasi capai Rp30 Milyar dalam seminggu, kalian ribut serentak &amp; fitnah keji Ulama kami?\n#Nalar ...!!\xe2\x80\xa6'",166,0
6774,Laylazahrana,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6775,bodin solution,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6776,MilitanOposisi,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6777,Monang,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6778,Edu,b'@SahabatSaber Cara2 buat turunkan nilai @PDI_Perjuangan dijalankan oleh para pesaingnya yg ada.\nBerbeda saat 2019 yg pasti dukung @jokowi mk wacana plintir spt ini tak ada.\nPDIP tinggal ambil 1 parpol aja bahkan yg terendah pun mampu penuhi syarat usung capres cawapres.\nIdealnya @DPP_PPP sih.',0,0
6779,Basil saja,"b'RT @hansssolo: Ada orang parpol yang minta audit dana haji...\n.\nSama, saya juga minta audit keuangan parpol...\n.\nSama"" harus transparan dan\xe2\x80\xa6'",168,0
6780,Sutan Bengkalis,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6781,✊🇮🇩,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6782,Farachdylla,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6783,Mantul,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6784,Danang Brahmana,b'@egharap Wih wih mulai menunjukan sikap bentar lagi ada parpol yang dm nih',0,0
6785,ariefmuladhi,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6786,abdul_hamid,"b'RT @hansssolo: Ada orang parpol yang minta audit dana haji...\n.\nSama, saya juga minta audit keuangan parpol...\n.\nSama"" harus transparan dan\xe2\x80\xa6'",168,0
6787,Jaya Aja,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6788,#SalutemInChristo #DeMoCL #NalarGarisLurus #MiFan,b'@KopralCebong @MuhSujarw4 Spt aku blg silahkan lihat Figur atau apapun jg tp pengambiln keputusan ada di partai dan PDIP punya pendukung tradisional yg tdk akan bs goyah sedikitpun dan itu sdh terbukti dan teruji sampe skr. Hanya 3 parpol yg punya itu\n1. PDIP\n2. GOLKAR\n3. PPP',0,1
6789,#SalutemInChristo #DeMoCL #NalarGarisLurus #MiFan,b'@KopralCebong @MuhSujarw4 Silahkan saja bro itu adalah masing2 individu dlm melihat Politik kog dan selama Pilpres msh memakai jalur Parpol untuk maju maka ttp kembali ke Parpol stlh itu br Pribadi org yg di ajukan apakah sepakat atau tidak. Tp dlm hal ini saya tdk mau terjebak Person dl',0,1
6790,joedy paris,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6791,Ahmad Iyat Jabbari,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6792,Mak Dang®,"b'RT @Hmmurahmurahhm2: Wongndeso Nyimak, Ada DPR\nYg Mewakili Rakyat Tapi Jumlahnya Dikit, Banding DPR Yg Suaranya Mewakili Parpol Koalisi Pen\xe2\x80\xa6'",3,0
6793,habedebarapiregen,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6794,Jalan eMGe,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6795,amel¹³,b'@miawoongi @vtrii08 @bluetaerfly Ini collab nya sama boygrup world star woy bukan sama parpol\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,212
6796,#FreePalestine 🇵🇸,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6797,SamBuzz,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6798,Mang Heriyana,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6799,WIBISANA,b'RT @semiaji_w: @Djayeng_seno @NogoSosroAsli @Dhimaz_Ariya @PKSejahtera @Gerindra Hobi bokep... emang dilarang jadi kader parpol? \xf0\x9f\x98\x80',1,0
6800,mizy Ujiee,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6801,TBG2,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6802,ANDRIE,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6803,Odang Noeng Anak Desa,b'@geloraco Jejak rekam Cornelis ini sejak dulu memang cenderung anti agama dan islamophobia. Wajarlah jadi kader kesayangan di parpol banteng sang juara korupsi. \nhttps://t.co/9t04SGUIVk',0,2
6804,Semiaji🇮🇩,b'@Djayeng_seno @NogoSosroAsli @Dhimaz_Ariya @PKSejahtera @Gerindra Hobi bokep... emang dilarang jadi kader parpol? \xf0\x9f\x98\x80',1,3
6805,irvan firmansyah 🇵🇸,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6806,Satria Jinangkung.,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6807,Soleh Fatoni,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6808,MakdoemAsnhy_ Mamuju,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6809,Supriyanto,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6810,𝐁𝐉 𝐑𝐎𝐁𝐈𝐍,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6811,Nila Wati,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6812,Sanjaya Sandi,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6813,Maryono ,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6814,tipuk is siti,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6815,Rossa🇲🇨. 🇸🇩,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6816,Rezan,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6817,Rangga Krisna,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6818,Barzany W A,"b'RT @PDemokrat: Menurut Kepala Bakomstra DPP Partai Demokrat Herzaky Mahendra Putra, tren kebaikan elektabilitas PD menegaskan kalau rakyat\xe2\x80\xa6'",49,0
6819,Sagitario,"b'RT @ZAEffendy: Ummat muslim kumpulkan donasi capai Rp30 Milyar dalam seminggu, kalian ribut serentak &amp; fitnah keji Ulama kami?\n#Nalar ...!!\xe2\x80\xa6'",166,0
6820,Bubuk rangginang,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6821,NKRITegakLurus,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6822,Noni,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6823,revi huseini,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6824,Rexe_Ainx,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6825,NanoNano,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6826,Hadj-Rati,"b'RT @ChusnulCh__: Puan itu pernah jd Menko, skrng jadi ketua DPR diibaratkan teh botol Sosro, yg lebih miris @PDI_Perjuangan sebagai parpol\xe2\x80\xa6'",80,0
6827,Kadrun Tiongkok,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6828,Bang R N,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6829,JOAN OF ART,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6830,Assasin Medsos,b'RT @rendra_oct: @AdhieMassardi masih percaya parpol n Aleg? ribuan x dikadalin secara vulgar masih berharap?\ngak lg deh..watak asli mreka s\xe2\x80\xa6',1,0
6831,GosipTerkini,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
6832,ЯДgîℓ §ДÞû†ЯД,"b'RT @abu_waras: Jika di Pilpres 2024 ada 3 Pasangan Calon, dengan komposisi pasangan seperti ini, siapa yang akan anda pilih? \n\n*Bantu  RT a\xe2\x80\xa6'",217,0
